,date,location,new_cases,new_deaths,total_cases,total_deaths
623,2020-03-01,Azerbaijan,0,0,1,0
624,2020-03-02,Azerbaijan,2,0,3,0
625,2020-03-06,Azerbaijan,3,0,6,0
626,2020-03-07,Azerbaijan,3,0,9,0
627,2020-03-11,Azerbaijan,2,0,11,0
628,2020-03-12,Azerbaijan,2,0,13,0
629,2020-03-13,Azerbaijan,0,0,13,0
630,2020-03-15,Azerbaijan,6,0,19,0
631,2020-03-16,Azerbaijan,0,0,19,0
632,2020-03-17,Azerbaijan,0,0,19,0
633,2020-03-18,Azerbaijan,9,0,28,0
634,2020-03-19,Azerbaijan,6,0,34,0
635,2020-03-20,Azerbaijan,10,0,44,0
636,2020-03-21,Azerbaijan,0,1,44,1
637,2020-03-22,Azerbaijan,9,0,53,1
638,2020-03-23,Azerbaijan,12,0,65,1
639,2020-03-24,Azerbaijan,7,0,72,1
640,2020-03-25,Azerbaijan,15,0,87,1
641,2020-03-26,Azerbaijan,6,1,93,2
642,2020-03-27,Azerbaijan,29,1,122,3
643,2020-03-28,Azerbaijan,43,0,165,3
644,2020-03-29,Azerbaijan,17,1,182,4
645,2020-03-30,Azerbaijan,27,0,209,4
646,2020-03-31,Azerbaijan,64,0,273,4
647,2020-04-01,Azerbaijan,25,1,298,5
648,2020-04-02,Azerbaijan,61,0,359,5
649,2020-03-16,Bahamas,1,0,1,0
650,2020-03-17,Bahamas,0,0,1,0
651,2020-03-20,Bahamas,2,0,3,0
652,2020-03-21,Bahamas,1,0,4,0
653,2020-03-22,Bahamas,0,0,4,0
654,2020-03-23,Bahamas,0,0,4,0
655,2020-03-24,Bahamas,0,0,4,0
656,2020-03-25,Bahamas,0,0,4,0
657,2020-03-26,Bahamas,1,0,5,0
658,2020-03-27,Bahamas,4,0,9,0
659,2020-03-28,Bahamas,0,0,9,0
660,2020-03-29,Bahamas,2,0,11,0
661,2020-03-30,Bahamas,3,0,14,0
662,2020-03-31,Bahamas,0,0,14,0
663,2020-04-01,Bahamas,1,0,15,0
664,2020-04-02,Bahamas,6,1,21,1
665,2019-12-31,Bahrain,0,0,0,0
666,2020-01-01,Bahrain,0,0,0,0
667,2020-01-02,Bahrain,0,0,0,0
668,2020-01-03,Bahrain,0,0,0,0
669,2020-01-04,Bahrain,0,0,0,0
670,2020-01-05,Bahrain,0,0,0,0
671,2020-01-06,Bahrain,0,0,0,0
672,2020-01-07,Bahrain,0,0,0,0
673,2020-01-08,Bahrain,0,0,0,0
674,2020-01-09,Bahrain,0,0,0,0
675,2020-01-10,Bahrain,0,0,0,0
676,2020-01-11,Bahrain,0,0,0,0
677,2020-01-12,Bahrain,0,0,0,0
678,2020-01-13,Bahrain,0,0,0,0
679,2020-01-14,Bahrain,0,0,0,0
680,2020-01-15,Bahrain,0,0,0,0
681,2020-01-16,Bahrain,0,0,0,0
682,2020-01-17,Bahrain,0,0,0,0
683,2020-01-18,Bahrain,0,0,0,0
684,2020-01-19,Bahrain,0,0,0,0
685,2020-01-20,Bahrain,0,0,0,0
686,2020-01-21,Bahrain,0,0,0,0
687,2020-01-22,Bahrain,0,0,0,0
688,2020-01-23,Bahrain,0,0,0,0
689,2020-01-24,Bahrain,0,0,0,0
690,2020-01-25,Bahrain,0,0,0,0
691,2020-01-26,Bahrain,0,0,0,0
692,2020-01-27,Bahrain,0,0,0,0
693,2020-01-28,Bahrain,0,0,0,0
694,2020-01-29,Bahrain,0,0,0,0
695,2020-01-30,Bahrain,0,0,0,0
696,2020-01-31,Bahrain,0,0,0,0
697,2020-02-01,Bahrain,0,0,0,0
698,2020-02-02,Bahrain,0,0,0,0
699,2020-02-03,Bahrain,0,0,0,0
700,2020-02-04,Bahrain,0,0,0,0
701,2020-02-05,Bahrain,0,0,0,0
702,2020-02-06,Bahrain,0,0,0,0
703,2020-02-07,Bahrain,0,0,0,0
704,2020-02-08,Bahrain,0,0,0,0
705,2020-02-09,Bahrain,0,0,0,0
706,2020-02-10,Bahrain,0,0,0,0
707,2020-02-11,Bahrain,0,0,0,0
708,2020-02-12,Bahrain,0,0,0,0
709,2020-02-13,Bahrain,0,0,0,0
710,2020-02-14,Bahrain,0,0,0,0
711,2020-02-15,Bahrain,0,0,0,0
712,2020-02-16,Bahrain,0,0,0,0
713,2020-02-17,Bahrain,0,0,0,0
714,2020-02-18,Bahrain,0,0,0,0
715,2020-02-19,Bahrain,0,0,0,0
716,2020-02-20,Bahrain,0,0,0,0
717,2020-02-21,Bahrain,0,0,0,0
718,2020-02-22,Bahrain,0,0,0,0
719,2020-02-23,Bahrain,0,0,0,0
720,2020-02-24,Bahrain,1,0,1,0
721,2020-02-25,Bahrain,1,0,2,0
722,2020-02-26,Bahrain,21,0,23,0
723,2020-02-27,Bahrain,10,0,33,0
724,2020-02-28,Bahrain,0,0,33,0
725,2020-02-29,Bahrain,5,0,38,0
726,2020-03-01,Bahrain,3,0,41,0
727,2020-03-02,Bahrain,6,0,47,0
728,2020-03-04,Bahrain,2,0,49,0
729,2020-03-05,Bahrain,3,0,52,0
730,2020-03-06,Bahrain,0,0,52,0
731,2020-03-07,Bahrain,4,0,56,0
732,2020-03-08,Bahrain,7,0,63,0
733,2020-03-09,Bahrain,16,0,79,0
734,2020-03-10,Bahrain,30,0,109,0
735,2020-03-11,Bahrain,1,0,110,0
736,2020-03-12,Bahrain,52,0,162,0
737,2020-03-13,Bahrain,0,0,162,0
738,2020-03-14,Bahrain,48,0,210,0
739,2020-03-15,Bahrain,1,0,211,0
740,2020-03-16,Bahrain,3,0,214,0
741,2020-03-17,Bahrain,7,1,221,1
742,2020-03-18,Bahrain,16,0,237,1
743,2020-03-19,Bahrain,19,0,256,1
744,2020-03-20,Bahrain,13,0,269,1
745,2020-03-21,Bahrain,16,0,285,1
746,2020-03-22,Bahrain,21,0,306,1
747,2020-03-23,Bahrain,28,1,334,2
748,2020-03-24,Bahrain,5,0,339,2
749,2020-03-25,Bahrain,51,1,390,3
750,2020-03-26,Bahrain,29,0,419,3
751,2020-03-27,Bahrain,39,1,458,4
752,2020-03-28,Bahrain,8,0,466,4
753,2020-03-29,Bahrain,7,0,473,4
754,2020-03-30,Bahrain,27,0,500,4
755,2020-03-31,Bahrain,15,0,515,4
756,2020-04-01,Bahrain,52,0,567,4
757,2020-04-02,Bahrain,2,0,569,4
758,2020-03-09,Bangladesh,3,0,3,0
759,2020-03-15,Bangladesh,0,0,3,0
760,2020-03-17,Bangladesh,2,0,5,0
761,2020-03-18,Bangladesh,3,0,8,0
762,2020-03-19,Bangladesh,2,0,10,0
763,2020-03-20,Bangladesh,0,0,10,0
764,2020-03-21,Bangladesh,7,0,17,0
765,2020-03-22,Bangladesh,7,2,24,2
766,2020-03-23,Bangladesh,3,1,27,3
767,2020-03-24,Bangladesh,6,0,33,3
768,2020-03-25,Bangladesh,6,1,39,4
769,2020-03-26,Bangladesh,0,1,39,5
770,2020-03-27,Bangladesh,9,0,48,5
771,2020-03-28,Bangladesh,0,0,48,5
772,2020-03-29,Bangladesh,0,0,48,5
773,2020-03-30,Bangladesh,1,0,49,5
774,2020-03-31,Bangladesh,0,0,49,5
775,2020-04-01,Bangladesh,2,0,51,5
776,2020-04-02,Bangladesh,3,1,54,6
777,2020-03-18,Barbados,1,0,1,0
778,2020-03-19,Barbados,0,0,1,0
779,2020-03-20,Barbados,1,0,2,0
780,2020-03-21,Barbados,4,0,6,0
781,2020-03-22,Barbados,8,0,14,0
782,2020-03-23,Barbados,3,0,17,0
783,2020-03-24,Barbados,0,0,17,0
784,2020-03-25,Barbados,1,0,18,0
785,2020-03-26,Barbados,0,0,18,0
786,2020-03-27,Barbados,6,0,24,0
787,2020-03-28,Barbados,0,0,24,0
788,2020-03-29,Barbados,2,0,26,0
789,2020-03-30,Barbados,7,0,33,0
790,2020-03-31,Barbados,1,0,34,0
791,2020-04-01,Barbados,0,0,34,0
792,2020-04-02,Barbados,11,0,45,0
793,2019-12-31,Belarus,0,0,0,0
794,2020-01-01,Belarus,0,0,0,0
795,2020-01-02,Belarus,0,0,0,0
796,2020-01-03,Belarus,0,0,0,0
797,2020-01-04,Belarus,0,0,0,0
798,2020-01-05,Belarus,0,0,0,0
799,2020-01-06,Belarus,0,0,0,0
800,2020-01-07,Belarus,0,0,0,0
801,2020-01-08,Belarus,0,0,0,0
802,2020-01-09,Belarus,0,0,0,0
803,2020-01-10,Belarus,0,0,0,0
804,2020-01-11,Belarus,0,0,0,0
805,2020-01-12,Belarus,0,0,0,0
806,2020-01-13,Belarus,0,0,0,0
807,2020-01-14,Belarus,0,0,0,0
808,2020-01-15,Belarus,0,0,0,0
809,2020-01-16,Belarus,0,0,0,0
810,2020-01-17,Belarus,0,0,0,0
811,2020-01-18,Belarus,0,0,0,0
812,2020-01-19,Belarus,0,0,0,0
813,2020-01-20,Belarus,0,0,0,0
814,2020-01-21,Belarus,0,0,0,0
815,2020-01-22,Belarus,0,0,0,0
816,2020-01-23,Belarus,0,0,0,0
817,2020-01-24,Belarus,0,0,0,0
818,2020-01-25,Belarus,0,0,0,0
819,2020-01-26,Belarus,0,0,0,0
820,2020-01-27,Belarus,0,0,0,0
821,2020-01-28,Belarus,0,0,0,0
822,2020-01-29,Belarus,0,0,0,0
823,2020-01-30,Belarus,0,0,0,0
824,2020-01-31,Belarus,0,0,0,0
825,2020-02-01,Belarus,0,0,0,0
826,2020-02-02,Belarus,0,0,0,0
827,2020-02-03,Belarus,0,0,0,0
828,2020-02-04,Belarus,0,0,0,0
829,2020-02-05,Belarus,0,0,0,0
830,2020-02-06,Belarus,0,0,0,0
831,2020-02-07,Belarus,0,0,0,0
832,2020-02-08,Belarus,0,0,0,0
833,2020-02-09,Belarus,0,0,0,0
834,2020-02-10,Belarus,0,0,0,0
835,2020-02-11,Belarus,0,0,0,0
836,2020-02-12,Belarus,0,0,0,0
837,2020-02-13,Belarus,0,0,0,0
838,2020-02-14,Belarus,0,0,0,0
839,2020-02-15,Belarus,0,0,0,0
840,2020-02-16,Belarus,0,0,0,0
841,2020-02-17,Belarus,0,0,0,0
842,2020-02-18,Belarus,0,0,0,0
843,2020-02-19,Belarus,0,0,0,0
844,2020-02-20,Belarus,0,0,0,0
845,2020-02-21,Belarus,0,0,0,0
846,2020-02-22,Belarus,0,0,0,0
847,2020-02-23,Belarus,0,0,0,0
848,2020-02-24,Belarus,0,0,0,0
849,2020-02-25,Belarus,0,0,0,0
850,2020-02-26,Belarus,0,0,0,0
851,2020-02-27,Belarus,0,0,0,0
852,2020-02-28,Belarus,1,0,1,0
853,2020-02-29,Belarus,0,0,1,0
854,2020-03-01,Belarus,0,0,1,0
855,2020-03-02,Belarus,0,0,1,0
856,2020-03-04,Belarus,3,0,4,0
857,2020-03-05,Belarus,2,0,6,0
858,2020-03-11,Belarus,3,0,9,0
859,2020-03-12,Belarus,3,0,12,0
860,2020-03-13,Belarus,9,0,21,0
861,2020-03-16,Belarus,6,0,27,0
862,2020-03-17,Belarus,9,0,36,0
863,2020-03-18,Belarus,0,0,36,0
864,2020-03-19,Belarus,10,0,46,0
865,2020-03-20,Belarus,11,0,57,0
866,2020-03-21,Belarus,0,0,57,0
867,2020-03-22,Belarus,19,0,76,0
868,2020-03-23,Belarus,0,0,76,0
869,2020-03-24,Belarus,5,0,81,0
870,2020-03-25,Belarus,0,0,81,0
871,2020-03-26,Belarus,5,0,86,0
872,2020-03-27,Belarus,0,0,86,0
873,2020-03-28,Belarus,8,0,94,0
874,2020-03-29,Belarus,0,0,94,0
875,2020-03-30,Belarus,0,0,94,0
876,2020-03-31,Belarus,11,0,105,0
877,2020-04-01,Belarus,47,0,152,0
878,2020-04-02,Belarus,0,0,152,0
879,2019-12-31,Belgium,0,0,0,0
880,2020-01-01,Belgium,0,0,0,0
881,2020-01-02,Belgium,0,0,0,0
882,2020-01-03,Belgium,0,0,0,0
883,2020-01-04,Belgium,0,0,0,0
884,2020-01-05,Belgium,0,0,0,0
885,2020-01-06,Belgium,0,0,0,0
886,2020-01-07,Belgium,0,0,0,0
887,2020-01-08,Belgium,0,0,0,0
888,2020-01-09,Belgium,0,0,0,0
889,2020-01-10,Belgium,0,0,0,0
890,2020-01-11,Belgium,0,0,0,0
891,2020-01-12,Belgium,0,0,0,0
892,2020-01-13,Belgium,0,0,0,0
893,2020-01-14,Belgium,0,0,0,0
894,2020-01-15,Belgium,0,0,0,0
895,2020-01-16,Belgium,0,0,0,0
896,2020-01-17,Belgium,0,0,0,0
897,2020-01-18,Belgium,0,0,0,0
898,2020-01-19,Belgium,0,0,0,0
899,2020-01-20,Belgium,0,0,0,0
900,2020-01-21,Belgium,0,0,0,0
901,2020-01-22,Belgium,0,0,0,0
902,2020-01-23,Belgium,0,0,0,0
903,2020-01-24,Belgium,0,0,0,0
904,2020-01-25,Belgium,0,0,0,0
905,2020-01-26,Belgium,0,0,0,0
906,2020-01-27,Belgium,0,0,0,0
907,2020-01-28,Belgium,0,0,0,0
908,2020-01-29,Belgium,0,0,0,0
909,2020-01-30,Belgium,0,0,0,0
910,2020-01-31,Belgium,0,0,0,0
911,2020-02-01,Belgium,0,0,0,0
912,2020-02-02,Belgium,0,0,0,0
913,2020-02-03,Belgium,0,0,0,0
914,2020-02-04,Belgium,1,0,1,0
915,2020-02-05,Belgium,0,0,1,0
916,2020-02-06,Belgium,0,0,1,0
917,2020-02-07,Belgium,0,0,1,0
918,2020-02-08,Belgium,0,0,1,0
919,2020-02-09,Belgium,0,0,1,0
920,2020-02-10,Belgium,0,0,1,0
921,2020-02-11,Belgium,0,0,1,0
922,2020-02-12,Belgium,0,0,1,0
923,2020-02-13,Belgium,0,0,1,0
924,2020-02-14,Belgium,0,0,1,0
925,2020-02-15,Belgium,0,0,1,0
926,2020-02-16,Belgium,0,0,1,0
927,2020-02-17,Belgium,0,0,1,0
928,2020-02-18,Belgium,0,0,1,0
929,2020-02-19,Belgium,0,0,1,0
930,2020-02-20,Belgium,0,0,1,0
931,2020-02-21,Belgium,0,0,1,0
932,2020-02-22,Belgium,0,0,1,0
933,2020-02-23,Belgium,0,0,1,0
934,2020-02-24,Belgium,0,0,1,0
935,2020-02-25,Belgium,0,0,1,0
936,2020-02-26,Belgium,0,0,1,0
937,2020-02-27,Belgium,0,0,1,0
938,2020-02-28,Belgium,0,0,1,0
939,2020-02-29,Belgium,0,0,1,0
940,2020-03-01,Belgium,0,0,1,0
941,2020-03-02,Belgium,1,0,2,0
942,2020-03-03,Belgium,6,0,8,0
943,2020-03-04,Belgium,5,0,13,0
944,2020-03-05,Belgium,10,0,23,0
945,2020-03-06,Belgium,27,0,50,0
946,2020-03-07,Belgium,59,0,109,0
947,2020-03-08,Belgium,60,0,169,0
948,2020-03-09,Belgium,31,0,200,0
949,2020-03-10,Belgium,39,0,239,0
950,2020-03-11,Belgium,28,0,267,0
951,2020-03-12,Belgium,47,3,314,3
952,2020-03-13,Belgium,85,0,399,3
953,2020-03-14,Belgium,160,0,559,3
954,2020-03-15,Belgium,130,1,689,4
955,2020-03-16,Belgium,197,0,886,4
956,2020-03-17,Belgium,199,1,1085,5
957,2020-03-18,Belgium,158,0,1243,5
958,2020-03-19,Belgium,243,9,1486,14
959,2020-03-20,Belgium,309,7,1795,21
960,2020-03-21,Belgium,462,16,2257,37
961,2020-03-22,Belgium,558,30,2815,67
962,2020-03-23,Belgium,586,8,3401,75
963,2020-03-24,Belgium,342,13,3743,88
964,2020-03-25,Belgium,526,34,4269,122
965,2020-03-26,Belgium,668,56,4937,178
966,2020-03-27,Belgium,1298,42,6235,220
967,2020-03-28,Belgium,1049,69,7284,289
968,2020-03-29,Belgium,1850,64,9134,353
969,2020-03-30,Belgium,1702,78,10836,431
970,2020-03-31,Belgium,1063,82,11899,513
971,2020-04-01,Belgium,876,192,12775,705
972,2020-04-02,Belgium,1189,123,13964,828
973,2020-03-24,Belize,1,0,1,0
974,2020-03-25,Belize,0,0,1,0
975,2020-03-26,Belize,1,0,2,0
976,2020-03-27,Belize,0,0,2,0
977,2020-03-28,Belize,0,0,2,0
978,2020-03-29,Belize,0,0,2,0
979,2020-03-30,Belize,0,0,2,0
980,2020-03-31,Belize,1,0,3,0
981,2020-04-01,Belize,0,0,3,0
982,2020-04-02,Belize,0,0,3,0
983,2020-03-17,Benin,1,0,1,0
984,2020-03-18,Benin,0,0,1,0
985,2020-03-19,Benin,0,0,1,0
986,2020-03-20,Benin,1,0,2,0
987,2020-03-21,Benin,0,0,2,0
988,2020-03-22,Benin,0,0,2,0
989,2020-03-23,Benin,0,0,2,0
990,2020-03-24,Benin,3,0,5,0
991,2020-03-25,Benin,0,0,5,0
992,2020-03-26,Benin,0,0,5,0
993,2020-03-27,Benin,1,0,6,0
994,2020-03-28,Benin,0,0,6,0
995,2020-03-29,Benin,0,0,6,0
996,2020-03-30,Benin,0,0,6,0
997,2020-03-31,Benin,0,0,6,0
998,2020-04-01,Benin,2,0,8,0
999,2020-04-02,Benin,5,0,13,0
1000,2020-03-20,Bermuda,2,0,2,0
1001,2020-03-21,Bermuda,0,0,2,0
1002,2020-03-22,Bermuda,0,0,2,0
1003,2020-03-23,Bermuda,4,0,6,0
1004,2020-03-24,Bermuda,0,0,6,0
1005,2020-03-25,Bermuda,0,0,6,0
1006,2020-03-26,Bermuda,0,0,6,0
1007,2020-03-27,Bermuda,9,0,15,0
1008,2020-03-28,Bermuda,2,0,17,0
1009,2020-03-29,Bermuda,5,0,22,0
1010,2020-03-30,Bermuda,0,0,22,0
1011,2020-03-31,Bermuda,5,0,27,0
1012,2020-04-01,Bermuda,5,0,32,0
1013,2020-04-02,Bermuda,0,0,32,0
1014,2020-03-06,Bhutan,1,0,1,0
1015,2020-03-13,Bhutan,0,0,1,0
1016,2020-03-15,Bhutan,0,0,1,0
1017,2020-03-17,Bhutan,0,0,1,0
1018,2020-03-18,Bhutan,0,0,1,0
1019,2020-03-19,Bhutan,0,0,1,0
1020,2020-03-20,Bhutan,0,0,1,0
1021,2020-03-21,Bhutan,1,0,2,0
1022,2020-03-22,Bhutan,0,0,2,0
1023,2020-03-23,Bhutan,0,0,2,0
1024,2020-03-24,Bhutan,0,0,2,0
1025,2020-03-25,Bhutan,0,0,2,0
1026,2020-03-26,Bhutan,1,0,3,0
1027,2020-03-27,Bhutan,0,0,3,0
1028,2020-03-28,Bhutan,0,0,3,0
1029,2020-03-29,Bhutan,1,0,4,0
1030,2020-03-30,Bhutan,0,0,4,0
1031,2020-03-31,Bhutan,0,0,4,0
1032,2020-04-01,Bhutan,0,0,4,0
1033,2020-04-02,Bhutan,1,0,5,0
1034,2020-03-12,Bolivia,2,0,2,0
1035,2020-03-13,Bolivia,1,0,3,0
1036,2020-03-14,Bolivia,7,0,10,0
1037,2020-03-15,Bolivia,0,0,10,0
1038,2020-03-17,Bolivia,1,0,11,0
1039,2020-03-18,Bolivia,1,0,12,0
1040,2020-03-19,Bolivia,0,0,12,0
1041,2020-03-20,Bolivia,3,0,15,0
1042,2020-03-21,Bolivia,4,0,19,0
1043,2020-03-22,Bolivia,1,0,20,0
1044,2020-03-23,Bolivia,7,0,27,0
1045,2020-03-24,Bolivia,1,0,28,0
1046,2020-03-25,Bolivia,4,0,32,0
1047,2020-03-26,Bolivia,7,0,39,0
1048,2020-03-27,Bolivia,22,0,61,0
1049,2020-03-28,Bolivia,13,0,74,0
1050,2020-03-29,Bolivia,7,0,81,0
1051,2020-03-30,Bolivia,15,3,96,3
1052,2020-03-31,Bolivia,11,3,107,6
1053,2020-04-01,Bolivia,8,1,115,7
1054,2020-04-02,Bolivia,8,1,123,8
1055,2020-04-02,Bonaire Sint Eustatius and Saba,2,0,2,0
1056,2020-03-06,Bosnia and Herzegovina,2,0,2,0
1057,2020-03-12,Bosnia and Herzegovina,1,0,3,0
1058,2020-03-13,Bosnia and Herzegovina,0,0,3,0
1059,2020-03-16,Bosnia and Herzegovina,15,0,18,0
1060,2020-03-17,Bosnia and Herzegovina,3,0,21,0
1061,2020-03-18,Bosnia and Herzegovina,0,0,21,0
1062,2020-03-19,Bosnia and Herzegovina,15,0,36,0
1063,2020-03-20,Bosnia and Herzegovina,8,0,44,0
1064,2020-03-21,Bosnia and Herzegovina,0,0,44,0
1065,2020-03-22,Bosnia and Herzegovina,48,1,92,1
1066,2020-03-23,Bosnia and Herzegovina,33,0,125,1
1067,2020-03-24,Bosnia and Herzegovina,4,0,129,1
1068,2020-03-25,Bosnia and Herzegovina,33,1,162,2
1069,2020-03-26,Bosnia and Herzegovina,19,1,181,3
1070,2020-03-27,Bosnia and Herzegovina,0,0,181,3
1071,2020-03-28,Bosnia and Herzegovina,48,0,229,3
1072,2020-03-29,Bosnia and Herzegovina,28,2,257,5
1073,2020-03-30,Bosnia and Herzegovina,66,1,323,6
1074,2020-03-31,Bosnia and Herzegovina,30,2,353,8
1075,2020-04-01,Bosnia and Herzegovina,60,4,413,12
1076,2020-04-02,Bosnia and Herzegovina,51,1,464,13
1077,2020-04-01,Botswana,3,0,3,0
1078,2020-04-02,Botswana,1,1,4,1
1079,2019-12-31,Brazil,0,0,0,0
1080,2020-01-01,Brazil,0,0,0,0
1081,2020-01-02,Brazil,0,0,0,0
1082,2020-01-03,Brazil,0,0,0,0
1083,2020-01-04,Brazil,0,0,0,0
1084,2020-01-05,Brazil,0,0,0,0
1085,2020-01-06,Brazil,0,0,0,0
1086,2020-01-07,Brazil,0,0,0,0
1087,2020-01-08,Brazil,0,0,0,0
1088,2020-01-09,Brazil,0,0,0,0
1089,2020-01-10,Brazil,0,0,0,0
1090,2020-01-11,Brazil,0,0,0,0
1091,2020-01-12,Brazil,0,0,0,0
1092,2020-01-13,Brazil,0,0,0,0
1093,2020-01-14,Brazil,0,0,0,0
1094,2020-01-15,Brazil,0,0,0,0
1095,2020-01-16,Brazil,0,0,0,0
1096,2020-01-17,Brazil,0,0,0,0
1097,2020-01-18,Brazil,0,0,0,0
1098,2020-01-19,Brazil,0,0,0,0
1099,2020-01-20,Brazil,0,0,0,0
1100,2020-01-21,Brazil,0,0,0,0
1101,2020-01-22,Brazil,0,0,0,0
1102,2020-01-23,Brazil,0,0,0,0
1103,2020-01-24,Brazil,0,0,0,0
1104,2020-01-25,Brazil,0,0,0,0
1105,2020-01-26,Brazil,0,0,0,0
1106,2020-01-27,Brazil,0,0,0,0
1107,2020-01-28,Brazil,0,0,0,0
1108,2020-01-29,Brazil,0,0,0,0
1109,2020-01-30,Brazil,0,0,0,0
1110,2020-01-31,Brazil,0,0,0,0
1111,2020-02-01,Brazil,0,0,0,0
1112,2020-02-02,Brazil,0,0,0,0
1113,2020-02-03,Brazil,0,0,0,0
1114,2020-02-04,Brazil,0,0,0,0
1115,2020-02-05,Brazil,0,0,0,0
1116,2020-02-06,Brazil,0,0,0,0
1117,2020-02-07,Brazil,0,0,0,0
1118,2020-02-08,Brazil,0,0,0,0
1119,2020-02-09,Brazil,0,0,0,0
1120,2020-02-10,Brazil,0,0,0,0
1121,2020-02-11,Brazil,0,0,0,0
1122,2020-02-12,Brazil,0,0,0,0
1123,2020-02-13,Brazil,0,0,0,0
1124,2020-02-14,Brazil,0,0,0,0
1125,2020-02-15,Brazil,0,0,0,0
1126,2020-02-16,Brazil,0,0,0,0
1127,2020-02-17,Brazil,0,0,0,0
1128,2020-02-18,Brazil,0,0,0,0
1129,2020-02-19,Brazil,0,0,0,0
1130,2020-02-20,Brazil,0,0,0,0
1131,2020-02-21,Brazil,0,0,0,0
1132,2020-02-22,Brazil,0,0,0,0
1133,2020-02-23,Brazil,0,0,0,0
1134,2020-02-24,Brazil,0,0,0,0
1135,2020-02-25,Brazil,0,0,0,0
1136,2020-02-26,Brazil,1,0,1,0
1137,2020-02-27,Brazil,0,0,1,0
1138,2020-02-28,Brazil,0,0,1,0
1139,2020-02-29,Brazil,0,0,1,0
1140,2020-03-01,Brazil,1,0,2,0
1141,2020-03-02,Brazil,0,0,2,0
1142,2020-03-05,Brazil,1,0,3,0
1143,2020-03-06,Brazil,5,0,8,0
1144,2020-03-07,Brazil,5,0,13,0
1145,2020-03-08,Brazil,0,0,13,0
1146,2020-03-09,Brazil,12,0,25,0
1147,2020-03-11,Brazil,9,0,34,0
1148,2020-03-12,Brazil,18,0,52,0
1149,2020-03-13,Brazil,25,0,77,0
1150,2020-03-14,Brazil,21,0,98,0
1151,2020-03-15,Brazil,23,0,121,0
1152,2020-03-16,Brazil,79,0,200,0
1153,2020-03-17,Brazil,34,0,234,0
1154,2020-03-18,Brazil,57,1,291,1
1155,2020-03-19,Brazil,137,3,428,4
1156,2020-03-20,Brazil,193,2,621,6
1157,2020-03-21,Brazil,283,5,904,11
1158,2020-03-22,Brazil,224,7,1128,18
1159,2020-03-23,Brazil,418,7,1546,25
1160,2020-03-24,Brazil,345,9,1891,34
1161,2020-03-25,Brazil,310,12,2201,46
1162,2020-03-26,Brazil,232,11,2433,57
1163,2020-03-27,Brazil,482,20,2915,77
1164,2020-03-28,Brazil,502,15,3417,92
1165,2020-03-29,Brazil,487,22,3904,114
1166,2020-03-30,Brazil,352,22,4256,136
1167,2020-03-31,Brazil,323,23,4579,159
1168,2020-04-01,Brazil,1138,42,5717,201
1169,2020-04-02,Brazil,1119,40,6836,241
1170,2020-03-27,British Virgin Islands,2,0,2,0
1171,2020-03-28,British Virgin Islands,0,0,2,0
1172,2020-03-29,British Virgin Islands,0,0,2,0
1173,2020-03-30,British Virgin Islands,0,0,2,0
1174,2020-03-31,British Virgin Islands,1,0,3,0
1175,2020-04-01,British Virgin Islands,0,0,3,0
1176,2020-04-02,British Virgin Islands,0,0,3,0
1177,2020-03-10,Brunei,1,0,1,0
1178,2020-03-12,Brunei,10,0,11,0
1179,2020-03-13,Brunei,14,0,25,0
1180,2020-03-14,Brunei,12,0,37,0
1181,2020-03-15,Brunei,3,0,40,0
1182,2020-03-16,Brunei,10,0,50,0
1183,2020-03-17,Brunei,4,0,54,0
1184,2020-03-18,Brunei,2,0,56,0
1185,2020-03-19,Brunei,12,0,68,0
1186,2020-03-20,Brunei,5,0,73,0
1187,2020-03-21,Brunei,5,0,78,0
1188,2020-03-22,Brunei,5,0,83,0
1189,2020-03-23,Brunei,5,0,88,0
1190,2020-03-24,Brunei,3,0,91,0
1191,2020-03-25,Brunei,13,0,104,0
1192,2020-03-26,Brunei,3,0,107,0
1193,2020-03-27,Brunei,7,0,114,0
1194,2020-03-28,Brunei,1,0,115,0
1195,2020-03-29,Brunei,5,1,120,1
1196,2020-03-30,Brunei,6,0,126,1
1197,2020-03-31,Brunei,1,0,127,1
1198,2020-04-01,Brunei,2,0,129,1
1199,2020-04-02,Brunei,2,0,131,1
1200,2020-03-08,Bulgaria,2,0,2,0
1201,2020-03-09,Bulgaria,2,0,4,0
1202,2020-03-12,Bulgaria,3,1,7,1
1203,2020-03-13,Bulgaria,16,0,23,1
1204,2020-03-14,Bulgaria,8,0,31,1
1205,2020-03-15,Bulgaria,10,1,41,2
1206,2020-03-16,Bulgaria,10,0,51,2
1207,2020-03-17,Bulgaria,11,0,62,2
1208,2020-03-18,Bulgaria,19,0,81,2
1209,2020-03-19,Bulgaria,11,0,92,2
1210,2020-03-20,Bulgaria,13,1,105,3
1211,2020-03-21,Bulgaria,22,0,127,3
1212,2020-03-22,Bulgaria,36,0,163,3
1213,2020-03-23,Bulgaria,22,0,185,3
1214,2020-03-24,Bulgaria,16,0,201,3
1215,2020-03-25,Bulgaria,19,0,220,3
1216,2020-03-26,Bulgaria,22,0,242,3
1217,2020-03-27,Bulgaria,22,0,264,3
1218,2020-03-28,Bulgaria,29,0,293,3
1219,2020-03-29,Bulgaria,38,4,331,7
1220,2020-03-30,Bulgaria,15,1,346,8
1221,2020-03-31,Bulgaria,13,0,359,8
1222,2020-04-01,Bulgaria,40,0,399,8
